URL,Title,Brand,MRP,Current Price,Discount %,Rating,Reviews,Brand,Colour,Ear Placement,Form Factor,Impedance
https://www.amazon.in/Wireless-Bluetooth-Headphones-Charging-Earphones/dp/B0FMNTN41W/ref=sr_1_131?crid=2K91KPZM8IIUC&dib=eyJ2IjoiMSJ9.IRX2bF-6fYoD8XWd07Bvw7609IzCwueJvc5K5DM2iHdC2AxFaLjLJjozPPl461qHPvXWv_Pp37tJyDQlNeXWQ_sC_IMRG2qN8FXQnR1TmdKIQNmr_CDkw4gUYhpVdLZfpI85k5D1odrmZxKbt6jtGEwcKcUrw8ndGohMziAE4yNixk8A4bMyejMmjDOlzxuQYSmNx6WtoGIXBfMtZM5CnzaJAKm696PV9lpP6lYcJZY.z_vDSlc7S_kO73sjLjSyxWgilxy5uHxBBKKMfl_ZGOY&dib_tag=se&keywords=earbuds+under+2000&qid=1758559914&sprefix=earbuds+under+2000%2Caps%2C236&sr=8-131&xpid=DvhqFOmo_oiqT,"DIVINE MAN Wireless Earbuds with Mic, Bluetooth 5.3 in-Ear Headphones with Hi-Fi Stereo Sound, Touch Control, Fast Charging Case, Earphones for Android & iOS (BLACK)",divine man,998,299,70,3.8,27,divine man,Black,In Ear,In Ear,N/A
https://www.amazon.in/boAt-Airdopes-101v2-Pitch-Black/dp/B0DXPNVSSB/ref=sr_1_116?crid=2K91KPZM8IIUC&dib=eyJ2IjoiMSJ9.IRX2bF-6fYoD8XWd07Bvw7609IzCwueJvc5K5DM2iHdC2AxFaLjLJjozPPl461qHPvXWv_Pp37tJyDQlNeXWQ_sC_IMRG2qN8FXQnR1TmdKIQNmr_CDkw4gUYhpVdLZfpI85k5D1odrmZxKbt6jtGEwcKcUrw8ndGohMziAE4yNixk8A4bMyejMmjDOlzxuQYSmNx6WtoGIXBfMtZM5CnzaJAKm696PV9lpP6lYcJZY.z_vDSlc7S_kO73sjLjSyxWgilxy5uHxBBKKMfl_ZGOY&dib_tag=se&keywords=earbuds+under+2000&qid=1758559914&sprefix=earbuds+under+2000%2Caps%2C236&sr=8-116&xpid=DvhqFOmo_oiqT,"boAt Airdopes 101v2, 35H Battery, ENx Tech, 13mm Drivers, ASAP Charge, Flex-Fit Ear Tips,Stream Ad Free Music via App Support, Bluetooth Earbuds, TWS Ear Buds Wireless Earphones with mic (Pitch Black)",boAt,3990,799,80,N/A,N/A,boAt,Pitch Black,N/A,In Ear,N/A
https://www.amazon.in/Noise-Launched-Wireless-Instacharge-Composite/dp/B0CFYF21QZ/ref=sr_1_120?crid=2K91KPZM8IIUC&dib=eyJ2IjoiMSJ9.IRX2bF-6fYoD8XWd07Bvw7609IzCwueJvc5K5DM2iHdC2AxFaLjLJjozPPl461qHPvXWv_Pp37tJyDQlNeXWQ_sC_IMRG2qN8FXQnR1TmdKIQNmr_CDkw4gUYhpVdLZfpI85k5D1odrmZxKbt6jtGEwcKcUrw8ndGohMziAE4yNixk8A4bMyejMmjDOlzxuQYSmNx6WtoGIXBfMtZM5CnzaJAKm696PV9lpP6lYcJZY.z_vDSlc7S_kO73sjLjSyxWgilxy5uHxBBKKMfl_ZGOY&dib_tag=se&keywords=earbuds+under+2000&qid=1758559914&sprefix=earbuds+under+2000%2Caps%2C236&sr=8-120&xpid=DvhqFOmo_oiqT,"Noise Aura Buds in Ear Truly Wireless Earbuds with 60H of Playtime, Quad Mic with ENC, Dual Device Pairing, Instacharge(10 Min=150 Min),12Mm Polymer Composite Driver,BT V5.3(Aura Black)",Noise,4499,990,78,3.9,3247,Noise,Aura Black,In Ear,In Ear,N/A
https://www.amazon.in/Noise-Launched-Wireless-Playtime-Instacharge/dp/B0CQJZD55X/ref=sr_1_117?crid=2K91KPZM8IIUC&dib=eyJ2IjoiMSJ9.IRX2bF-6fYoD8XWd07Bvw7609IzCwueJvc5K5DM2iHdC2AxFaLjLJjozPPl461qHPvXWv_Pp37tJyDQlNeXWQ_sC_IMRG2qN8FXQnR1TmdKIQNmr_CDkw4gUYhpVdLZfpI85k5D1odrmZxKbt6jtGEwcKcUrw8ndGohMziAE4yNixk8A4bMyejMmjDOlzxuQYSmNx6WtoGIXBfMtZM5CnzaJAKm696PV9lpP6lYcJZY.z_vDSlc7S_kO73sjLjSyxWgilxy5uHxBBKKMfl_ZGOY&dib_tag=se&keywords=earbuds+under+2000&qid=1758559914&sprefix=earbuds+under+2000%2Caps%2C236&sr=8-117&xpid=DvhqFOmo_oiqT,"Noise Buds N1 Truly Wireless Earbuds with Chrome Finish, 40H of Playtime, Quad Mic with ENC, Ultra Low Latency Gaming (Up to 40 Ms), Instacharge(10 Min=120 Min), Bluetooth V5.3(Ice Blue)",Noise,3499,805,77,3.9,11579,Noise,Blue,In Ear,True Wireless,N/A
https://www.amazon.in/Boult-Wireless-Bluetooth-Playtime-Controls/dp/B0DSG51QM1/ref=sr_1_118?crid=2K91KPZM8IIUC&dib=eyJ2IjoiMSJ9.IRX2bF-6fYoD8XWd07Bvw7609IzCwueJvc5K5DM2iHdC2AxFaLjLJjozPPl461qHPvXWv_Pp37tJyDQlNeXWQ_sC_IMRG2qN8FXQnR1TmdKIQNmr_CDkw4gUYhpVdLZfpI85k5D1odrmZxKbt6jtGEwcKcUrw8ndGohMziAE4yNixk8A4bMyejMmjDOlzxuQYSmNx6WtoGIXBfMtZM5CnzaJAKm696PV9lpP6lYcJZY.z_vDSlc7S_kO73sjLjSyxWgilxy5uHxBBKKMfl_ZGOY&dib_tag=se&keywords=earbuds+under+2000&qid=1758559914&sprefix=earbuds+under+2000%2Caps%2C236&sr=8-118&xpid=DvhqFOmo_oiqT,"GOBOULT Z20 Truly Wireless Bluetooth Ear Buds with 51H Playtime, Zen Calling ENC Mic, Made in India, Low Latency Gaming, Touch Controls, Rich Bass Drivers, TWS Earbuds Bluetooth Wireless (Jet Black)",GOBOULT,5499,715,87,4.0,5089,GOBOULT,Z20 Jet Black,In Ear,In Ear,32 Ohm
https://www.amazon.in/pTron-Bassbuds-Bluetooth-Headphones-Assistant/dp/B0F62DV6PQ/ref=sr_1_115?crid=2K91KPZM8IIUC&dib=eyJ2IjoiMSJ9.IRX2bF-6fYoD8XWd07Bvw7609IzCwueJvc5K5DM2iHdC2AxFaLjLJjozPPl461qHPvXWv_Pp37tJyDQlNeXWQ_sC_IMRG2qN8FXQnR1TmdKIQNmr_CDkw4gUYhpVdLZfpI85k5D1odrmZxKbt6jtGEwcKcUrw8ndGohMziAE4yNixk8A4bMyejMmjDOlzxuQYSmNx6WtoGIXBfMtZM5CnzaJAKm696PV9lpP6lYcJZY.z_vDSlc7S_kO73sjLjSyxWgilxy5uHxBBKKMfl_ZGOY&dib_tag=se&keywords=earbuds+under+2000&qid=1758559914&sprefix=earbuds+under+2000%2Caps%2C236&sr=8-115&xpid=DvhqFOmo_oiqT,"pTron Bassbuds Spark in-Ear TWS Earbuds with Stereo Sound, 40Hrs Playtime, Stereo Calls, Bluetooth V5.3 Headphones with Quick Pairing, Touch Control, Voice Assistant, Type C Charging & IPX5 (Blue)",pTron,1999,540,73,4.1,1507,pTron,Blue,In Ear,In Ear,32 Ohm
https://www.amazon.in/Boult-Wireless-Earbuds-Playtime-Breathing/dp/B0CVLB99YR/ref=sr_1_128?crid=2K91KPZM8IIUC&dib=eyJ2IjoiMSJ9.IRX2bF-6fYoD8XWd07Bvw7609IzCwueJvc5K5DM2iHdC2AxFaLjLJjozPPl461qHPvXWv_Pp37tJyDQlNeXWQ_sC_IMRG2qN8FXQnR1TmdKIQNmr_CDkw4gUYhpVdLZfpI85k5D1odrmZxKbt6jtGEwcKcUrw8ndGohMziAE4yNixk8A4bMyejMmjDOlzxuQYSmNx6WtoGIXBfMtZM5CnzaJAKm696PV9lpP6lYcJZY.z_vDSlc7S_kO73sjLjSyxWgilxy5uHxBBKKMfl_ZGOY&dib_tag=se&keywords=earbuds+under+2000&qid=1758559914&sprefix=earbuds+under+2000%2Caps%2C236&sr=8-128&xpid=DvhqFOmo_oiqT,"GOBOULT UFO Truly Wireless in Ear Earbuds with 48H Playtime, Built-in App Support, 45ms Low Latency Gaming, 4 Mics ENC, Breathing LEDs, 13mm Bass Drivers Ear Buds TWS, Made in India (Black Gloss)",GOBOULT,3499,1085,69,3.9,6877,GOBOULT,UFO Black Gloss,In Ear,In Ear,32 Ohm
https://www.amazon.in/Noise-Wireless-Metallic-Playtime-Instacharge/dp/B0D5R2D9WR/ref=sr_1_121?crid=2K91KPZM8IIUC&dib=eyJ2IjoiMSJ9.IRX2bF-6fYoD8XWd07Bvw7609IzCwueJvc5K5DM2iHdC2AxFaLjLJjozPPl461qHPvXWv_Pp37tJyDQlNeXWQ_sC_IMRG2qN8FXQnR1TmdKIQNmr_CDkw4gUYhpVdLZfpI85k5D1odrmZxKbt6jtGEwcKcUrw8ndGohMziAE4yNixk8A4bMyejMmjDOlzxuQYSmNx6WtoGIXBfMtZM5CnzaJAKm696PV9lpP6lYcJZY.z_vDSlc7S_kO73sjLjSyxWgilxy5uHxBBKKMfl_ZGOY&dib_tag=se&keywords=earbuds+under+2000&qid=1758559914&sprefix=earbuds+under+2000%2Caps%2C236&sr=8-121&xpid=DvhqFOmo_oiqT,"Noise Buds N1 Pro Truly Wireless Earbuds with Metallic Finish, ANC(Upto 30Db), 60H of Playtime, Dual Pairing, Instacharge(10 Min=200 Min), BT V5.3(Chrome Purple)",Noise,4999,1300,74,3.8,6035,Noise,Chrome Purple,In Ear,True Wireless,N/A
https://www.amazon.in/pTron-Tangentbeat-Dual-Device-Bluetooth-Earphones/dp/B0FHF8NRQD/ref=sr_1_127?crid=2K91KPZM8IIUC&dib=eyJ2IjoiMSJ9.IRX2bF-6fYoD8XWd07Bvw7609IzCwueJvc5K5DM2iHdC2AxFaLjLJjozPPl461qHPvXWv_Pp37tJyDQlNeXWQ_sC_IMRG2qN8FXQnR1TmdKIQNmr_CDkw4gUYhpVdLZfpI85k5D1odrmZxKbt6jtGEwcKcUrw8ndGohMziAE4yNixk8A4bMyejMmjDOlzxuQYSmNx6WtoGIXBfMtZM5CnzaJAKm696PV9lpP6lYcJZY.z_vDSlc7S_kO73sjLjSyxWgilxy5uHxBBKKMfl_ZGOY&dib_tag=se&keywords=earbuds+under+2000&qid=1758559914&sprefix=earbuds+under+2000%2Caps%2C236&sr=8-127&xpid=DvhqFOmo_oiqT,"pTron Tangentbeat V2 w/ 50Hrs Playtime, Pristine Sound, Dual-Device Pairing, Bluetooth 5.4 Wireless In-Ear Earphones with Mic, Hall Switch Feature, Magnetic Earbuds, Type-C Fast Charging & IPX5(Black)",pTron,2299,598,74,4.7,19,pTron,Jade Black,In Ear,In Ear,32 Ohm
https://www.amazon.in/Mivi-DuoPods-Wireless-Playtime-Charging/dp/B0CRTJH57W/ref=sr_1_129?crid=2K91KPZM8IIUC&dib=eyJ2IjoiMSJ9.IRX2bF-6fYoD8XWd07Bvw7609IzCwueJvc5K5DM2iHdC2AxFaLjLJjozPPl461qHPvXWv_Pp37tJyDQlNeXWQ_sC_IMRG2qN8FXQnR1TmdKIQNmr_CDkw4gUYhpVdLZfpI85k5D1odrmZxKbt6jtGEwcKcUrw8ndGohMziAE4yNixk8A4bMyejMmjDOlzxuQYSmNx6WtoGIXBfMtZM5CnzaJAKm696PV9lpP6lYcJZY.z_vDSlc7S_kO73sjLjSyxWgilxy5uHxBBKKMfl_ZGOY&dib_tag=se&keywords=earbuds+under+2000&qid=1758559914&sprefix=earbuds+under+2000%2Caps%2C236&sr=8-129&xpid=DvhqFOmo_oiqT,"Mivi DuoPods i2 True Wireless Earbuds - 45H+ Playtime, HD Calls, Fast Charging, 13mm Bass Drivers, IPX4 Sweatproof, v5.3 Bluetooth in Ear Ear Buds Wireless, Made in India",Mivi,2999,599,80,3.8,5663,Mivi,I2-Black,In Ear,In Ear,N/A
https://www.amazon.in/pTron-Bassbuds-Bluetooth-Headphones-Assistant/dp/B0FGDH9XRX/ref=sr_1_125?crid=2K91KPZM8IIUC&dib=eyJ2IjoiMSJ9.IRX2bF-6fYoD8XWd07Bvw7609IzCwueJvc5K5DM2iHdC2AxFaLjLJjozPPl461qHPvXWv_Pp37tJyDQlNeXWQ_sC_IMRG2qN8FXQnR1TmdKIQNmr_CDkw4gUYhpVdLZfpI85k5D1odrmZxKbt6jtGEwcKcUrw8ndGohMziAE4yNixk8A4bMyejMmjDOlzxuQYSmNx6WtoGIXBfMtZM5CnzaJAKm696PV9lpP6lYcJZY.z_vDSlc7S_kO73sjLjSyxWgilxy5uHxBBKKMfl_ZGOY&dib_tag=se&keywords=earbuds+under+2000&qid=1758559914&sprefix=earbuds+under+2000%2Caps%2C236&sr=8-125&xpid=DvhqFOmo_oiqT,"pTron Bassbuds Fury in-Ear TWS Earbuds with 13mm Drivers, 50Hrs Playtime, AI-ENC Clear Calls, Bluetooth V5.4 Wireless Headphones, Voice Assistant, Type C Charging & IPX5 Water Resistant (Blue)",pTron,3199,640,80,4.3,193,pTron,Blue,In Ear,In Ear,32 Ohm
https://www.amazon.in/Portronics-Harmonics-Bluetooth-Playtime-Lightweight/dp/B0B9RHNNWC/ref=sr_1_122?crid=2K91KPZM8IIUC&dib=eyJ2IjoiMSJ9.IRX2bF-6fYoD8XWd07Bvw7609IzCwueJvc5K5DM2iHdC2AxFaLjLJjozPPl461qHPvXWv_Pp37tJyDQlNeXWQ_sC_IMRG2qN8FXQnR1TmdKIQNmr_CDkw4gUYhpVdLZfpI85k5D1odrmZxKbt6jtGEwcKcUrw8ndGohMziAE4yNixk8A4bMyejMmjDOlzxuQYSmNx6WtoGIXBfMtZM5CnzaJAKm696PV9lpP6lYcJZY.z_vDSlc7S_kO73sjLjSyxWgilxy5uHxBBKKMfl_ZGOY&dib_tag=se&keywords=earbuds+under+2000&qid=1758559914&sprefix=earbuds+under+2000%2Caps%2C236&sr=8-122&xpid=DvhqFOmo_oiqT,"Portronics Harmonics Twins S3 Smart TWS Bluetooth 5.2 Earbuds with 20 Hrs Playtime, 8mm Drivers, Lightweight Design(Black)",Portronics,1999,620,69,3.9,2102,Portronics,Black,In Ear,In Ear,N/A
https://www.amazon.in/Boult-Wireless-Earbuds-Playtime-Charging/dp/B0D3R1LVR3/ref=sr_1_132?crid=2K91KPZM8IIUC&dib=eyJ2IjoiMSJ9.IRX2bF-6fYoD8XWd07Bvw7609IzCwueJvc5K5DM2iHdC2AxFaLjLJjozPPl461qHPvXWv_Pp37tJyDQlNeXWQ_sC_IMRG2qN8FXQnR1TmdKIQNmr_CDkw4gUYhpVdLZfpI85k5D1odrmZxKbt6jtGEwcKcUrw8ndGohMziAE4yNixk8A4bMyejMmjDOlzxuQYSmNx6WtoGIXBfMtZM5CnzaJAKm696PV9lpP6lYcJZY.z_vDSlc7S_kO73sjLjSyxWgilxy5uHxBBKKMfl_ZGOY&dib_tag=se&keywords=earbuds+under+2000&qid=1758559914&sprefix=earbuds+under+2000%2Caps%2C236&sr=8-132&xpid=DvhqFOmo_oiqT,"GOBOULT W20 Truly Wireless in Ear Earbuds with 40H Playtime, Zen™ ENC Mic, 45ms Low Latency, 13mm Bass Drivers, Type-C Fast Charging, Touch Controls, IPX5 Ear Buds TWS (Space Black)",GOBOULT,2499,700,72,3.9,12481,GOBOULT,W20 Space Black,In Ear,In Ear,16 Ohm
https://www.amazon.in/boAt-Airdopes-Alpha-Wireless-Earbuds/dp/B0C413GYVC/ref=sr_1_119?crid=2K91KPZM8IIUC&dib=eyJ2IjoiMSJ9.IRX2bF-6fYoD8XWd07Bvw7609IzCwueJvc5K5DM2iHdC2AxFaLjLJjozPPl461qHPvXWv_Pp37tJyDQlNeXWQ_sC_IMRG2qN8FXQnR1TmdKIQNmr_CDkw4gUYhpVdLZfpI85k5D1odrmZxKbt6jtGEwcKcUrw8ndGohMziAE4yNixk8A4bMyejMmjDOlzxuQYSmNx6WtoGIXBfMtZM5CnzaJAKm696PV9lpP6lYcJZY.z_vDSlc7S_kO73sjLjSyxWgilxy5uHxBBKKMfl_ZGOY&dib_tag=se&keywords=earbuds+under+2000&qid=1758559914&sprefix=earbuds+under+2000%2Caps%2C236&sr=8-119&xpid=DvhqFOmo_oiqT,"boAt Airdopes Joy, 35Hrs Battery, Fast Charge, IWP Tech, Low Latency, 2Mic ENx, Type-C Port, v5.3 Bluetooth Earbuds, TWS Ear Buds Wireless Earphones with mic (Swedish White)",boAt,3490,699,80,3.9,4265,boAt,Swedish White,In Ear,In Ear,N/A
https://www.amazon.in/truke-360SpatialTM-Experience-Beryllium-Crystal-Clear/dp/B0D5R4L2XD/ref=sr_1_126?crid=2K91KPZM8IIUC&dib=eyJ2IjoiMSJ9.IRX2bF-6fYoD8XWd07Bvw7609IzCwueJvc5K5DM2iHdC2AxFaLjLJjozPPl461qHPvXWv_Pp37tJyDQlNeXWQ_sC_IMRG2qN8FXQnR1TmdKIQNmr_CDkw4gUYhpVdLZfpI85k5D1odrmZxKbt6jtGEwcKcUrw8ndGohMziAE4yNixk8A4bMyejMmjDOlzxuQYSmNx6WtoGIXBfMtZM5CnzaJAKm696PV9lpP6lYcJZY.z_vDSlc7S_kO73sjLjSyxWgilxy5uHxBBKKMfl_ZGOY&dib_tag=se&keywords=earbuds+under+2000&qid=1758559914&sprefix=earbuds+under+2000%2Caps%2C236&sr=8-126&xpid=DvhqFOmo_oiqT,"truke Newly Launched Buds Liberty Open Ear Wireless Earbuds with 360Spatial™ Audio Experience, 16mm Beryllium Speaker, 60H Playtime, Quad Mic for Crystal-Clear Calls, Fast Charging, BT5.4",truke,6999,1330,81,3.8,1227,truke,Onyx Black,On Ear,On Ear,N/A
https://www.amazon.in/boAt-Airdopes-Loop-Conduction-Earphones/dp/B0DJ8KY3FT/ref=sr_1_130?crid=2K91KPZM8IIUC&dib=eyJ2IjoiMSJ9.IRX2bF-6fYoD8XWd07Bvw7609IzCwueJvc5K5DM2iHdC2AxFaLjLJjozPPl461qHPvXWv_Pp37tJyDQlNeXWQ_sC_IMRG2qN8FXQnR1TmdKIQNmr_CDkw4gUYhpVdLZfpI85k5D1odrmZxKbt6jtGEwcKcUrw8ndGohMziAE4yNixk8A4bMyejMmjDOlzxuQYSmNx6WtoGIXBfMtZM5CnzaJAKm696PV9lpP6lYcJZY.z_vDSlc7S_kO73sjLjSyxWgilxy5uHxBBKKMfl_ZGOY&dib_tag=se&keywords=earbuds+under+2000&qid=1758559914&sprefix=earbuds+under+2000%2Caps%2C236&sr=8-130&xpid=DvhqFOmo_oiqT,"boAt Airdopes Loop OWS Earbuds w/Clip-On Fit, Air Conduction Tech, 50HRS Battery, 4Mics ENx, Dual EQ Modes, 12mm Drivers, 40ms Latency, ASAP Charge, OWS Ear Buds in Ear Bluetooth Earphones(Cool Grey)",boAt,7990,1518,81,2.9,1264,boAt,Cool Grey,Open Ear,In Ear,N/A
https://www.amazon.in/ENTERPRISE-Bluetooth-Headphones-Microphone-Connection/dp/B0FPCF4SJW/ref=sr_1_134?crid=2K91KPZM8IIUC&dib=eyJ2IjoiMSJ9.lycNZ1ZOIcUCOSVOnqnk8wE7arnnA42TF3cGMl7BaVKXIcd-ePczjgvENM8-M70z05uwCddMAIIIS44fud9LkLTMeBt1U7EOcR3INayoh4l95uAlJmWXQ2BYjbaieZ7OP6Jz3LcC9wJU1lY99WRpAXU7yJ-nfsOeTdCt0l6pVK9XS5E_D3Gt_W3uy4R9hStIl-suOiZ_JStr7K6mQLkhpvP4QMY18RJcrvxvsyMgOGY.7HeoXQvnco1bCa-loF0hWZ8yvKF0EE12_uZ23SfjpIk&dib_tag=se&keywords=earbuds+under+2000&qid=1758559917&sprefix=earbuds+under+2000%2Caps%2C236&sr=8-134&xpid=DvhqFOmo_oiqT,RIVA ENTERPRISE Wireless Earbuds Bluetooth 5.3 TWS Earphones Full Touch Control Headphones Built-in Microphone Immersive Sound Quality Ensure Fast Stable & Connection Smart LED Headset Sports Bud (Black),Generic,999,299,70,5.0,5,Generic,Black,N/A,N/A,N/A
https://www.amazon.in/boAt-Airdopes-Multidevice-Bluetooth-Earphones/dp/B0F8BVYRWS/ref=sr_1_146?crid=2K91KPZM8IIUC&dib=eyJ2IjoiMSJ9.lycNZ1ZOIcUCOSVOnqnk8wE7arnnA42TF3cGMl7BaVKXIcd-ePczjgvENM8-M70z05uwCddMAIIIS44fud9LkLTMeBt1U7EOcR3INayoh4l95uAlJmWXQ2BYjbaieZ7OP6Jz3LcC9wJU1lY99WRpAXU7yJ-nfsOeTdCt0l6pVK9XS5E_D3Gt_W3uy4R9hStIl-suOiZ_JStr7K6mQLkhpvP4QMY18RJcrvxvsyMgOGY.7HeoXQvnco1bCa-loF0hWZ8yvKF0EE12_uZ23SfjpIk&dib_tag=se&keywords=earbuds+under+2000&qid=1758559917&sprefix=earbuds+under+2000%2Caps%2C236&sr=8-146&xpid=DvhqFOmo_oiqT,"boAt Airdopes Prime 701 ANC (2025 Launch),46dB Hybrid ANC, 50Hr Battery, Real Spatial Audio,Multidevice Connect,App Support, Bluetooth Earbuds, TWS Ear Buds Wireless Earphones with mic (Obsidian Grey)",boAt,7990,1838,77,4.0,1142,boAt,Obsidian Grey,In Ear,In Ear,N/A
https://www.amazon.in/Noise-Wireless-Earbuds-Playtime-Instacharge/dp/B0DS2WS827/ref=sr_1_147?crid=2K91KPZM8IIUC&dib=eyJ2IjoiMSJ9.lycNZ1ZOIcUCOSVOnqnk8wE7arnnA42TF3cGMl7BaVKXIcd-ePczjgvENM8-M70z05uwCddMAIIIS44fud9LkLTMeBt1U7EOcR3INayoh4l95uAlJmWXQ2BYjbaieZ7OP6Jz3LcC9wJU1lY99WRpAXU7yJ-nfsOeTdCt0l6pVK9XS5E_D3Gt_W3uy4R9hStIl-suOiZ_JStr7K6mQLkhpvP4QMY18RJcrvxvsyMgOGY.7HeoXQvnco1bCa-loF0hWZ8yvKF0EE12_uZ23SfjpIk&dib_tag=se&keywords=earbuds+under+2000&qid=1758559917&sprefix=earbuds+under+2000%2Caps%2C236&sr=8-147&xpid=DvhqFOmo_oiqT,"Noise Buds Trance in-Ear Truly Wireless Earbuds with 45H of Playtime, Low Latency(up to 40 ms), Instacharge(10 min=200 min), BT v5.3(True Blue)",Noise,2499,999,60,4.4,134,Noise,True Blue,In Ear,True Wireless,N/A
https://www.amazon.in/Boult-Wireless-Earbuds-Playtime-Breathing/dp/B0CVLB99YR/ref=sr_1_131?crid=2K91KPZM8IIUC&dib=eyJ2IjoiMSJ9.lycNZ1ZOIcUCOSVOnqnk8wE7arnnA42TF3cGMl7BaVKXIcd-ePczjgvENM8-M70z05uwCddMAIIIS44fud9LkLTMeBt1U7EOcR3INayoh4l95uAlJmWXQ2BYjbaieZ7OP6Jz3LcC9wJU1lY99WRpAXU7yJ-nfsOeTdCt0l6pVK9XS5E_D3Gt_W3uy4R9hStIl-suOiZ_JStr7K6mQLkhpvP4QMY18RJcrvxvsyMgOGY.7HeoXQvnco1bCa-loF0hWZ8yvKF0EE12_uZ23SfjpIk&dib_tag=se&keywords=earbuds+under+2000&qid=1758559917&sprefix=earbuds+under+2000%2Caps%2C236&sr=8-131&xpid=DvhqFOmo_oiqT,"GOBOULT UFO Truly Wireless in Ear Earbuds with 48H Playtime, Built-in App Support, 45ms Low Latency Gaming, 4 Mics ENC, Breathing LEDs, 13mm Bass Drivers Ear Buds TWS, Made in India (Black Gloss)",GOBOULT,3499,1085,69,3.9,6877,GOBOULT,UFO Black Gloss,In Ear,In Ear,32 Ohm
https://www.amazon.in/truke-Wireless-Earbuds-Lossless-Speakers/dp/B0F1CZLPRK/ref=sr_1_143?crid=2K91KPZM8IIUC&dib=eyJ2IjoiMSJ9.lycNZ1ZOIcUCOSVOnqnk8wE7arnnA42TF3cGMl7BaVKXIcd-ePczjgvENM8-M70z05uwCddMAIIIS44fud9LkLTMeBt1U7EOcR3INayoh4l95uAlJmWXQ2BYjbaieZ7OP6Jz3LcC9wJU1lY99WRpAXU7yJ-nfsOeTdCt0l6pVK9XS5E_D3Gt_W3uy4R9hStIl-suOiZ_JStr7K6mQLkhpvP4QMY18RJcrvxvsyMgOGY.7HeoXQvnco1bCa-loF0hWZ8yvKF0EE12_uZ23SfjpIk&dib_tag=se&keywords=earbuds+under+2000&qid=1758559917&sprefix=earbuds+under+2000%2Caps%2C236&sr=8-143&xpid=DvhqFOmo_oiqT,"truke Mega 9 New Launch True Wireless in Ear Earbuds W/ 24-Bit Lossless Spatial Audio, 70H Battery Fast Charge Ear Buds, Leather Finish, 13mm Speakers TWS, 40ms Ultra Low Latency, 4Mics ENC",truke,3999,1000,75,4.2,861,truke,CobaltBlue,In Ear,True Wireless,N/A
https://www.amazon.in/Boult-Wireless-Earbuds-Playtime-Charging/dp/B0D3R1LVR3/ref=sr_1_136?crid=2K91KPZM8IIUC&dib=eyJ2IjoiMSJ9.lycNZ1ZOIcUCOSVOnqnk8wE7arnnA42TF3cGMl7BaVKXIcd-ePczjgvENM8-M70z05uwCddMAIIIS44fud9LkLTMeBt1U7EOcR3INayoh4l95uAlJmWXQ2BYjbaieZ7OP6Jz3LcC9wJU1lY99WRpAXU7yJ-nfsOeTdCt0l6pVK9XS5E_D3Gt_W3uy4R9hStIl-suOiZ_JStr7K6mQLkhpvP4QMY18RJcrvxvsyMgOGY.7HeoXQvnco1bCa-loF0hWZ8yvKF0EE12_uZ23SfjpIk&dib_tag=se&keywords=earbuds+under+2000&qid=1758559917&sprefix=earbuds+under+2000%2Caps%2C236&sr=8-136&xpid=DvhqFOmo_oiqT,"GOBOULT W20 Truly Wireless in Ear Earbuds with 40H Playtime, Zen™ ENC Mic, 45ms Low Latency, 13mm Bass Drivers, Type-C Fast Charging, Touch Controls, IPX5 Ear Buds TWS (Space Black)",GOBOULT,2499,700,72,3.9,12481,GOBOULT,W20 Space Black,In Ear,In Ear,16 Ohm
https://www.amazon.in/pTron-Bassbuds-Wireless-SafeBeats-Headphones/dp/B0FGYFT78Y/ref=sr_1_132?crid=2K91KPZM8IIUC&dib=eyJ2IjoiMSJ9.lycNZ1ZOIcUCOSVOnqnk8wE7arnnA42TF3cGMl7BaVKXIcd-ePczjgvENM8-M70z05uwCddMAIIIS44fud9LkLTMeBt1U7EOcR3INayoh4l95uAlJmWXQ2BYjbaieZ7OP6Jz3LcC9wJU1lY99WRpAXU7yJ-nfsOeTdCt0l6pVK9XS5E_D3Gt_W3uy4R9hStIl-suOiZ_JStr7K6mQLkhpvP4QMY18RJcrvxvsyMgOGY.7HeoXQvnco1bCa-loF0hWZ8yvKF0EE12_uZ23SfjpIk&dib_tag=se&keywords=earbuds+under+2000&qid=1758559917&sprefix=earbuds+under+2000%2Caps%2C236&sr=8-132&xpid=DvhqFOmo_oiqT,"pTron Bassbuds Vortex Open Ear Wireless Earbuds, SafeBeats Design, HD Mics & AI-ENC for Clear Calls, 50hrs Playtime, 10mm Dynamic Drivers, BT5.4 Headphones Earclips & Type C Charging & IPX5 (Black)",pTron,2899,899,69,4.7,20,pTron,Jet Black,Open Ear,True Wireless,32 Ohm
